site,dec_tag,detected,reader,antenna
XAD,989.001039945238,13/04/2023 20:29,1,6
XAD,989.001039943789,13/04/2023 20:19,1,8
XAD,989.001039943789,13/04/2023 20:14,1,5
XAD,989.001039944252,13/04/2023 20:08,1,3
XAD,989.001039943367,13/04/2023 03:47,1,8
XAD,989.001039943367,13/04/2023 03:47,1,3
XAD,989.001039941011,13/04/2023 03:27,1,6
XAD,989.001039941011,13/04/2023 03:26,1,3
XAD,989.001039944658,13/04/2023 03:22,1,4
XAD,989.001039945124,13/04/2023 03:18,1,7
XAD,989.001039942233,13/04/2023 03:17,1,3
XAD,989.001039945312,13/04/2023 03:11,1,2
XAD,989.001039945190,13/04/2023 03:09,1,1
XAD,989.001039944025,13/04/2023 03:07,1,3
XAD,989.001039943428,13/04/2023 03:03,1,2
XAD,989.001039944746,13/04/2023 02:51,1,6
XAD,989.001039943482,13/04/2023 02:24,1,3
XAD,989.001039945083,13/04/2023 02:10,1,5
XAD,989.001039944902,13/04/2023 01:36,1,8
XAD,989.001039943953,13/04/2023 01:26,1,7
XAD,989.001039945310,13/04/2023 01:03,1,6
XAD,989.001039944469,13/04/2023 00:54,1,7
XAD,989.001039945085,13/04/2023 00:42,1,5
XAD,989.001039945200,13/04/2023 00:27,1,4
XAD,989.001039941009,13/04/2023 00:17,1,8
XAD,989.001039943876,13/04/2023 00:14,1,4
XAD,989.001039943468,12/04/2023 23:44,1,4
XAD,989.001039943718,12/04/2023 23:41,1,3
XAD,989.001039945362,12/04/2023 22:57,1,1
XAD,989.001039944893,12/04/2023 22:53,1,2
XAD,989.001039943383,12/04/2023 22:45,1,3
XAD,989.001039943993,12/04/2023 22:30,1,4
XAD,989.001039944523,12/04/2023 22:25,1,4
XAD,989.001039944787,12/04/2023 22:20,1,4
XAD,989.001039945156,12/04/2023 22:10,1,7
XAD,989.001039944649,12/04/2023 22:02,1,7
XAD,989.001039940999,12/04/2023 21:17,1,7
XAD,989.001039940999,12/04/2023 21:16,1,3
XAD,989.001039944560,12/04/2023 21:04,1,2
XAD,989.001039943685,12/04/2023 20:58,1,7
XAD,989.001039942176,12/04/2023 20:32,1,4
XAD,989.001039943731,12/04/2023 20:22,1,4
XAD,989.001039943731,12/04/2023 20:21,1,4
XAD,989.001039943731,12/04/2023 20:20,1,4
XAD,989.001039943731,12/04/2023 20:19,1,4
XAD,989.001039943731,12/04/2023 20:18,1,4
XAD,989.001039943731,12/04/2023 20:17,1,4
XAD,989.001039943731,12/04/2023 20:16,1,4
XAD,989.001039943731,12/04/2023 20:15,1,4
XAD,989.001039943731,12/04/2023 20:14,1,4
XAD,989.001039943731,12/04/2023 20:13,1,4
XAD,989.001039944240,12/04/2023 20:09,1,5
XAD,989.001039944357,12/04/2023 03:48,1,5
XAD,989.001039944305,12/04/2023 03:10,1,4
XAD,989.001039944273,11/04/2023 23:48,1,2
XAD,989.001039943532,11/04/2023 23:32,1,7
XAD,989.001039943532,11/04/2023 23:31,1,5
XAD,989.001039943683,11/04/2023 23:30,1,5
XAD,989.001039944871,11/04/2023 20:16,1,7
XAD,989.001039944871,11/04/2023 20:13,1,7
XAD,989.001039944871,11/04/2023 20:12,1,6
XAD,989.001039944871,11/04/2023 20:11,1,7
XAD,989.001039944871,11/04/2023 20:11,1,6
XAD,989.001039944871,11/04/2023 20:10,1,7
XAD,989.001039944871,11/04/2023 20:10,1,6
XAD,989.001039944871,11/04/2023 20:09,1,7
XAD,989.001039944871,11/04/2023 20:09,1,6
XAD,989.001039944871,11/04/2023 20:08,1,7
XAD,989.001039944871,11/04/2023 20:08,1,6
XAD,989.001039944871,11/04/2023 20:07,1,6
XAD,989.001039944871,11/04/2023 20:06,1,6
XAD,989.001039944871,11/04/2023 20:05,1,6
XAD,989.001039944871,11/04/2023 19:35,1,7
XAD,989.001039944871,11/04/2023 19:29,1,7
XAD,989.001039944871,11/04/2023 19:24,1,7
XAD,989.001039944871,11/04/2023 19:22,1,7
XAD,989.001039944871,11/04/2023 19:20,1,7
XAD,989.001039944594,11/04/2023 19:19,1,2
XAD,989.001039944871,11/04/2023 19:19,1,6
XAD,989.001039944594,11/04/2023 19:19,1,4
XAD,989.001039944871,11/04/2023 19:18,1,6
XAD,989.001039944871,11/04/2023 19:17,1,6
XAD,989.001039944871,11/04/2023 19:16,1,6
XAD,989.001039944871,11/04/2023 19:15,1,6
XAD,989.001039944871,11/04/2023 04:54,1,6
XAD,989.001039944871,11/04/2023 04:53,1,6
XAD,989.001039944871,11/04/2023 04:52,1,6
XAD,989.001039944871,11/04/2023 04:51,1,6
XAD,989.001039944871,11/04/2023 04:50,1,6
XAD,989.001039944871,11/04/2023 04:49,1,6
XAD,989.001039944871,11/04/2023 04:48,1,6
XAD,989.001039944871,11/04/2023 04:47,1,6
XAD,989.001039944871,11/04/2023 04:46,1,6
XAD,989.001039944871,11/04/2023 04:45,1,6
XAD,989.001039944871,11/04/2023 04:44,1,6
XAD,989.001039943538,11/04/2023 02:12,1,8
XAD,989.001039943538,11/04/2023 02:11,1,5
XAD,989.001039945222,10/04/2023 22:46,1,8
XAD,989.001039943455,10/04/2023 22:46,1,7
XAD,989.001039945222,10/04/2023 22:46,1,4
XAD,989.001039943455,10/04/2023 22:45,1,4
XAD,989.001039942191,10/04/2023 22:24,1,5
XAD,989.001039944871,10/04/2023 13:34,1,6
XAD,989.001039945148,09/04/2023 20:38,1,7
XAD,989.001039944594,09/04/2023 17:49,1,3
XAD,989.001039944594,09/04/2023 14:40,1,5
XAD,989.001039944594,09/04/2023 14:37,1,3
XAD,989.001039944594,09/04/2023 14:33,1,4
XAD,989.001039944594,09/04/2023 14:21,1,3
XAD,989.001039944594,09/04/2023 05:33,1,3
XAD,989.001039944871,07/04/2023 23:42,1,6
XAD,989.001039944871,07/04/2023 23:40,1,6
XAD,989.001039944871,07/04/2023 23:39,1,6
XAD,989.001039944871,07/04/2023 23:38,1,6
XAD,989.001039944871,07/04/2023 23:37,1,6
XAD,989.001039944871,07/04/2023 23:36,1,6
XAD,989.001039944871,07/04/2023 23:35,1,6
XAD,989.001039944871,07/04/2023 23:34,1,6
XAD,989.001039944871,07/04/2023 23:33,1,6
XAD,989.001039944871,07/04/2023 23:32,1,6
XAD,989.001039944871,07/04/2023 23:31,1,6
XAD,989.001039944871,07/04/2023 23:30,1,6
XAD,989.001039944871,07/04/2023 23:29,1,6
XAD,989.001039944871,07/04/2023 23:28,1,6
XAD,989.001039944871,07/04/2023 23:27,1,6
XAD,989.001039944871,07/04/2023 23:26,1,6
XAD,989.001039944871,07/04/2023 23:25,1,6
XAD,989.001039944871,07/04/2023 23:24,1,6
XAD,989.001039944871,07/04/2023 23:23,1,6
XAD,989.001039944871,07/04/2023 23:22,1,6
XAD,989.001039944871,07/04/2023 23:21,1,6
XAD,989.001039944871,07/04/2023 23:20,1,6
XAD,989.001039944871,07/04/2023 23:04,1,6
XAD,989.001039944871,07/04/2023 22:44,1,6
XAD,989.001039944871,07/04/2023 22:39,1,6
XAD,989.001039944871,07/04/2023 22:38,1,6
XAD,989.001039944871,07/04/2023 22:37,1,6
XAD,989.001039944871,07/04/2023 22:35,1,6
XAD,989.001039944871,07/04/2023 22:32,1,6
XAD,989.001039944871,07/04/2023 22:27,1,6
XAD,989.001039944871,07/04/2023 22:26,1,6
XAD,989.001039944871,07/04/2023 22:25,1,6
XAD,989.001039944871,07/04/2023 22:24,1,6
XAD,989.001039944871,07/04/2023 22:23,1,6
XAD,989.001039944871,07/04/2023 22:22,1,6
XAD,989.001039944871,07/04/2023 22:21,1,6
XAD,989.001039944871,07/04/2023 22:20,1,6
XAD,989.001039944871,07/04/2023 22:19,1,6
XAD,989.001039944871,07/04/2023 22:18,1,6
XAD,989.001039944871,07/04/2023 22:17,1,6
XAD,989.001039944871,07/04/2023 22:09,1,6
XAD,989.001039943433,07/04/2023 05:57,1,5
XAD,989.001039943433,07/04/2023 05:52,1,6
XAD,989.001039940993,07/04/2023 01:24,1,4
XAD,989.001039943433,06/04/2023 19:02,1,3
XAD,989.001039943433,06/04/2023 18:27,1,3
XAD,989.001039944594,06/04/2023 17:50,1,1
XAD,989.001039944594,06/04/2023 16:15,1,1
XAD,989.001039944594,06/04/2023 16:09,1,1
XAD,989.001039944871,06/04/2023 13:45,1,6
XAD,989.001039944871,06/04/2023 13:44,1,6
XAD,989.001039944594,06/04/2023 10:11,1,1
XAD,989.001039944594,06/04/2023 09:27,1,1
XAD,989.001039944594,06/04/2023 09:25,1,1
XAD,989.001039944594,06/04/2023 09:14,1,1
XAD,989.001039944594,06/04/2023 08:40,1,1
XAD,989.001039944594,06/04/2023 08:39,1,1
XAD,989.001039944594,06/04/2023 07:51,1,1
XAD,989.001039944594,06/04/2023 06:13,1,3
XAD,989.001039944594,06/04/2023 06:12,1,3
XAD,989.001039944594,06/04/2023 06:11,1,3
XAD,989.001039944594,06/04/2023 06:11,1,4
XAD,989.001039944594,06/04/2023 06:10,1,4
XAD,989.001039944871,05/04/2023 14:23,1,6
XAD,989.001039944871,05/04/2023 14:22,1,6
XAD,989.001039944594,05/04/2023 07:38,1,1
XAD,989.001039944594,05/04/2023 07:37,1,1
XAD,989.001039944594,05/04/2023 07:35,1,1
XAD,989.001039944594,05/04/2023 07:32,1,1
XAD,989.001039944594,05/04/2023 07:29,1,1
XAD,989.001039944594,05/04/2023 07:24,1,1
XAD,989.001039944594,05/04/2023 07:21,1,1
XAD,989.001039944594,05/04/2023 07:19,1,1
XAD,989.001039944594,05/04/2023 07:16,1,1
XAD,989.001039944594,05/04/2023 07:07,1,1
XAD,989.001039944594,05/04/2023 07:06,1,1
XAD,989.001039944594,05/04/2023 07:05,1,1
XAD,989.001039944594,05/04/2023 07:04,1,1
XAD,989.001039944594,05/04/2023 07:02,1,1
XAD,989.001039944594,05/04/2023 07:01,1,1
XAD,989.001039944594,05/04/2023 07:00,1,1
XAD,989.001039944594,05/04/2023 06:58,1,1
XAD,989.001039944594,05/04/2023 06:56,1,1
XAD,989.001039944594,05/04/2023 06:43,1,1
XAD,989.001039944594,05/04/2023 06:42,1,1
XAD,989.001039944594,05/04/2023 06:38,1,1
XAD,989.001039944594,05/04/2023 06:35,1,1
XAD,989.001039944594,05/04/2023 06:29,1,1
XAD,989.001039944594,05/04/2023 06:29,1,2
XAD,989.001039944594,05/04/2023 06:27,1,2
XAD,989.001039944594,05/04/2023 06:23,1,1
XAD,989.001039944594,05/04/2023 06:22,1,1
XAD,989.001039944594,05/04/2023 06:21,1,1
XAD,989.001039944594,05/04/2023 06:20,1,1
XAD,989.001039944594,05/04/2023 06:19,1,1
XAD,989.001039944594,05/04/2023 06:18,1,1
XAD,989.001039944594,05/04/2023 06:17,1,1
XAD,989.001039944594,05/04/2023 06:16,1,1
XAD,989.001039944594,05/04/2023 06:14,1,1
XAD,989.001039944594,05/04/2023 06:13,1,1
XAD,989.001039944594,05/04/2023 05:56,1,1
XAD,989.001039944594,05/04/2023 05:47,1,1
XAD,989.001039944594,05/04/2023 05:14,1,1
XAD,989.001039944594,04/04/2023 19:41,1,1
XAD,989.001039944594,04/04/2023 19:16,1,1
XAD,989.001039944594,04/04/2023 19:13,1,1
XAD,989.001039944594,04/04/2023 11:14,1,1
XAD,989.001039944594,04/04/2023 10:38,1,1
XAD,989.001039944594,04/04/2023 10:26,1,1
XAD,989.001039944594,04/04/2023 10:18,1,1
XAD,989.001039944594,04/04/2023 10:13,1,1
XAD,989.001039944594,04/04/2023 07:41,1,1
XAD,989.001039944594,04/04/2023 07:40,1,1
XAD,989.001039944594,04/04/2023 07:39,1,1
XAD,989.001039944594,04/04/2023 07:38,1,1
XAD,989.001039944594,04/04/2023 07:37,1,1
XAD,989.001039944594,04/04/2023 07:35,1,1
XAD,989.001039944594,04/04/2023 06:43,1,1
XAD,989.001039944594,04/04/2023 06:33,1,1
XAD,989.001039944594,04/04/2023 06:32,1,1
XAD,989.001039944594,04/04/2023 06:31,1,1
XAD,989.001039944594,04/04/2023 06:23,1,1
XAD,989.001039944594,04/04/2023 06:22,1,1
XAD,989.001039944594,04/04/2023 06:20,1,1
XAD,989.001039944594,04/04/2023 06:17,1,1
XAD,989.001039944594,04/04/2023 06:08,1,1
XAD,989.001039944594,04/04/2023 06:07,1,1
XAD,989.001039944594,04/04/2023 06:06,1,1
XAD,989.001039944594,04/04/2023 06:04,1,1
XAD,989.001039944594,04/04/2023 06:03,1,1
XAD,989.001039944594,04/04/2023 05:52,1,1
XAD,989.001039944594,04/04/2023 05:50,1,1
XAD,989.001039944594,04/04/2023 05:47,1,1
XAD,989.001039944594,04/04/2023 05:46,1,1
XAD,989.001039944594,04/04/2023 05:41,1,1
XAD,989.001039944594,04/04/2023 05:40,1,1
XAD,989.001039944594,04/04/2023 05:33,1,1
XAD,989.001039944594,04/04/2023 05:32,1,1
XAD,989.001039944594,04/04/2023 05:19,1,1
XAD,989.001039944594,04/04/2023 05:17,1,1
XAD,989.001039944594,04/04/2023 05:16,1,1
XAD,989.001039944594,04/04/2023 05:15,1,1
XAD,989.001039944594,04/04/2023 05:12,1,1
XAD,989.001039944594,04/04/2023 05:09,1,1
XAD,989.001039944594,04/04/2023 05:07,1,1
XAD,989.001039944871,03/04/2023 22:53,1,6
XAD,989.001039944871,03/04/2023 22:52,1,6
XAD,989.001039944871,03/04/2023 22:51,1,6
XAD,989.001039944871,03/04/2023 22:50,1,6
XAD,989.001039944871,03/04/2023 22:49,1,6
XAD,989.001039944871,03/04/2023 22:48,1,6
XAD,989.001039944871,03/04/2023 22:47,1,6
XAD,989.001039944871,03/04/2023 22:46,1,6
XAD,989.001039944871,03/04/2023 22:45,1,6
XAD,989.001039944871,03/04/2023 22:44,1,6
XAD,989.001039944871,03/04/2023 22:43,1,6
XAD,989.001039944871,03/04/2023 22:42,1,6
XAD,989.001039944871,03/04/2023 22:41,1,6
XAD,989.001039944871,03/04/2023 22:40,1,6
XAD,989.001039944871,03/04/2023 22:39,1,6
XAD,989.001039944871,03/04/2023 22:38,1,6
XAD,989.001039944871,03/04/2023 22:37,1,6
XAD,989.001039944871,03/04/2023 22:36,1,6
XAD,989.001039944871,03/04/2023 22:35,1,6
XAD,989.001039944871,03/04/2023 22:34,1,6
XAD,989.001039944871,03/04/2023 22:33,1,6
XAD,989.001039944871,03/04/2023 22:32,1,6
XAD,989.001039944871,03/04/2023 22:31,1,6
XAD,989.001039944871,03/04/2023 22:30,1,6
XAD,989.001039944871,03/04/2023 22:29,1,6
XAD,989.001039944871,03/04/2023 22:28,1,6
XAD,989.001039944871,03/04/2023 22:27,1,6
XAD,989.001039944871,03/04/2023 22:26,1,6
XAD,989.001039944871,03/04/2023 22:25,1,6
XAD,989.001039944871,03/04/2023 22:24,1,6
XAD,989.001039944871,03/04/2023 22:23,1,6
XAD,989.001039944871,03/04/2023 22:22,1,6
XAD,989.001039944594,03/04/2023 19:33,1,1
XAD,989.001039944594,03/04/2023 19:32,1,1
XAD,989.001039944594,03/04/2023 19:31,1,1
XAD,989.001039944594,03/04/2023 19:30,1,1
XAD,989.001039944594,03/04/2023 19:29,1,1
XAD,989.001039944594,03/04/2023 19:28,1,1
XAD,989.001039944594,03/04/2023 19:27,1,1
XAD,989.001039944594,03/04/2023 19:26,1,1
XAD,989.001039944594,03/04/2023 19:25,1,1
XAD,989.001039944594,03/04/2023 19:24,1,1
XAD,989.001039944594,03/04/2023 19:00,1,1
XAD,989.001039944594,03/04/2023 18:51,1,1
XAD,989.001039944594,03/04/2023 14:43,1,1
XAD,989.001039944594,03/04/2023 14:42,1,1
XAD,989.001039944594,03/04/2023 14:41,1,1
XAD,989.001039944594,03/04/2023 14:40,1,1
XAD,989.001039944594,03/04/2023 14:39,1,1
XAD,989.001039944594,03/04/2023 14:38,1,1
XAD,989.001039944594,03/04/2023 14:36,1,1
XAD,989.001039944594,03/04/2023 14:35,1,1
XAD,989.001039944594,03/04/2023 14:32,1,1
XAD,989.001039944594,03/04/2023 14:31,1,1
XAD,989.001039944594,03/04/2023 14:30,1,1
XAD,989.001039944594,03/04/2023 14:29,1,1
XAD,989.001039944594,03/04/2023 14:28,1,1
XAD,989.001039944594,03/04/2023 14:27,1,1
XAD,989.001039944594,03/04/2023 14:26,1,1
XAD,989.001039944594,03/04/2023 14:25,1,1
XAD,989.001039944594,03/04/2023 14:24,1,1
XAD,989.001039944594,03/04/2023 14:23,1,1
XAD,989.001039944594,03/04/2023 14:22,1,1
XAD,989.001039944594,03/04/2023 14:21,1,1
XAD,989.001039944594,03/04/2023 14:20,1,1
XAD,989.001039944594,03/04/2023 14:19,1,1
XAD,989.001039944594,03/04/2023 14:18,1,1
XAD,989.001039944594,03/04/2023 14:17,1,1
XAD,989.001039944594,03/04/2023 14:16,1,1
XAD,989.001039944594,03/04/2023 14:04,1,1
XAD,989.001039944594,03/04/2023 14:03,1,1
XAD,989.001039944594,03/04/2023 14:02,1,1
XAD,989.001039944594,03/04/2023 14:01,1,1
XAD,989.001039944594,03/04/2023 14:00,1,1
XAD,989.001039944594,03/04/2023 13:59,1,1
XAD,989.001039944594,03/04/2023 13:56,1,1
XAD,989.001039944594,03/04/2023 13:55,1,1
XAD,989.001039944594,03/04/2023 13:53,1,1
XAD,989.001039944594,03/04/2023 13:52,1,1
XAD,989.001039944594,03/04/2023 13:51,1,1
XAD,989.001039944594,03/04/2023 13:50,1,1
XAD,989.001039944594,03/04/2023 13:48,1,1
XAD,989.001039944594,03/04/2023 13:47,1,1
XAD,989.001039944594,03/04/2023 13:46,1,1
XAD,989.001039944594,03/04/2023 13:45,1,1
XAD,989.001039944594,03/04/2023 13:44,1,1
XAD,989.001039944594,03/04/2023 13:43,1,1
XAD,989.001039944594,03/04/2023 13:42,1,1
XAD,989.001039944594,03/04/2023 13:41,1,1
XAD,989.001039944594,03/04/2023 13:40,1,1
XAD,989.001039944594,03/04/2023 13:39,1,1
XAD,989.001039944594,03/04/2023 13:37,1,1
XAD,989.001039944594,03/04/2023 13:36,1,1
XAD,989.001039944594,03/04/2023 13:35,1,1
XAD,989.001039944594,03/04/2023 13:34,1,1
XAD,989.001039944594,03/04/2023 13:33,1,1
XAD,989.001039944594,03/04/2023 13:31,1,1
XAD,989.001039944594,03/04/2023 13:30,1,1
XAD,989.001039944594,03/04/2023 13:29,1,1
XAD,989.001039944594,03/04/2023 13:28,1,1
XAD,989.001039944594,03/04/2023 13:27,1,1
XAD,989.001039944594,03/04/2023 13:26,1,1
XAD,989.001039944594,03/04/2023 13:25,1,1
XAD,989.001039944594,03/04/2023 13:24,1,1
XAD,989.001039944594,03/04/2023 13:23,1,1
XAD,989.001039944594,03/04/2023 13:22,1,1
XAD,989.001039944594,03/04/2023 13:21,1,1
XAD,989.001039944594,03/04/2023 13:20,1,1
XAD,989.001039944594,03/04/2023 13:19,1,1
XAD,989.001039944594,03/04/2023 13:18,1,1
XAD,989.001039944594,03/04/2023 13:17,1,1
XAD,989.001039944594,03/04/2023 13:16,1,1
XAD,989.001039944594,03/04/2023 13:15,1,1
XAD,989.001039944594,03/04/2023 13:14,1,1
XAD,989.001039944594,03/04/2023 13:13,1,1
XAD,989.001039944594,03/04/2023 13:12,1,1
XAD,989.001039944594,03/04/2023 13:11,1,1
XAD,989.001039944594,03/04/2023 13:10,1,1
XAD,989.001039944594,03/04/2023 13:09,1,1
XAD,989.001039944594,03/04/2023 13:08,1,1
XAD,989.001039944594,03/04/2023 13:07,1,1
XAD,989.001039944594,03/04/2023 13:06,1,1
XAD,989.001039944594,03/04/2023 13:05,1,1
XAD,989.001039944594,03/04/2023 13:04,1,1
XAD,989.001039944594,03/04/2023 12:25,1,1
XAD,989.001039944594,03/04/2023 11:47,1,1
XAD,989.001039944594,03/04/2023 11:44,1,1
XAD,989.001039944594,03/04/2023 11:23,1,1
XAD,989.001039944594,03/04/2023 11:19,1,1
XAD,989.001039944594,03/04/2023 11:19,1,2
XAD,989.001039944594,03/04/2023 11:11,1,1
XAD,989.001039944594,03/04/2023 11:10,1,1
XAD,989.001039944594,03/04/2023 11:06,1,1
XAD,989.001039944594,03/04/2023 11:02,1,1
XAD,989.001039944594,03/04/2023 11:01,1,1
XAD,989.001039944594,03/04/2023 11:00,1,1
XAD,989.001039944594,03/04/2023 10:59,1,1
XAD,989.001039944594,03/04/2023 10:57,1,1
XAD,989.001039944594,03/04/2023 10:56,1,1
XAD,989.001039944594,03/04/2023 10:53,1,1
XAD,989.001039944594,03/04/2023 10:32,1,1
XAD,989.001039944594,03/04/2023 10:31,1,1
XAD,989.001039944594,03/04/2023 10:30,1,1
XAD,989.001039944594,03/04/2023 09:58,1,1
XAD,989.001039944594,03/04/2023 09:48,1,1
XAD,989.001039944594,03/04/2023 09:46,1,1
XAD,989.001039944594,03/04/2023 09:07,1,1
XAD,989.001039944594,03/04/2023 08:53,1,1
XAD,989.001039944594,03/04/2023 05:21,1,1
XAD,989.001039944594,03/04/2023 05:14,1,1
XAD,989.001039944871,03/04/2023 03:32,1,6
XAD,989.001039944871,03/04/2023 03:31,1,6
XAD,989.001039944871,03/04/2023 03:30,1,6
XAD,989.001039944871,03/04/2023 03:29,1,6
XAD,989.001039944871,03/04/2023 03:28,1,6
XAD,989.001039944871,03/04/2023 03:27,1,6
XAD,989.001039944871,03/04/2023 03:26,1,6
XAD,989.001039944871,03/04/2023 03:25,1,6
XAD,989.001039944871,03/04/2023 03:24,1,6
XAD,989.001039944871,03/04/2023 03:23,1,6
XAD,989.001039944871,03/04/2023 03:22,1,6
XAD,989.001039944871,03/04/2023 03:21,1,6
XAD,989.001039944871,03/04/2023 03:20,1,6
XAD,989.001039944871,03/04/2023 03:19,1,6
XAD,989.001039944871,03/04/2023 03:18,1,6
XAD,989.001039944871,03/04/2023 03:17,1,6
XAD,989.001039944871,03/04/2023 03:16,1,6
XAD,989.001039944871,03/04/2023 03:15,1,6
XAD,989.001039944871,03/04/2023 03:14,1,6
XAD,989.001039944871,03/04/2023 03:13,1,6
XAD,989.001039944871,03/04/2023 03:12,1,6
XAD,989.001039944028,02/04/2023 07:20,1,6
XAD,989.001039944028,02/04/2023 07:19,1,7
XAD,989.001039944028,02/04/2023 07:19,1,8
XAD,989.001039944871,02/04/2023 03:39,1,6
XAD,989.001039944871,02/04/2023 03:38,1,6
XAD,989.001039944871,02/04/2023 03:37,1,6
XAD,989.001039944871,02/04/2023 03:36,1,6
XAD,989.001039944871,02/04/2023 03:34,1,6
XAD,989.001039944871,02/04/2023 03:33,1,6
XAD,989.001039944871,02/04/2023 03:32,1,6
XAD,989.001039945099,01/04/2023 21:29,1,5
XAD,989.001039945099,01/04/2023 21:28,1,5
XAD,989.001039945099,01/04/2023 21:27,1,5
XAD,989.001039945099,01/04/2023 21:26,1,5
XAD,989.001039945099,01/04/2023 21:25,1,5
XAD,989.001039945099,01/04/2023 21:24,1,5
XAD,989.001039945099,01/04/2023 21:23,1,5
XAD,989.001039945099,01/04/2023 21:22,1,5
XAD,989.001039944594,01/04/2023 15:02,1,1
XAD,989.001039944871,01/04/2023 01:48,1,6
XAD,989.001039944871,01/04/2023 01:47,1,6
XAD,989.001039944871,01/04/2023 01:46,1,6
XAD,989.001039944871,01/04/2023 01:45,1,6
XAD,989.001039944871,01/04/2023 01:44,1,6
XAD,989.001039944871,01/04/2023 01:43,1,6
XAD,989.001039944871,01/04/2023 01:42,1,6
XAD,989.001039944871,01/04/2023 01:41,1,6
XAD,989.001039944871,01/04/2023 01:40,1,6
XAD,989.001039944871,01/04/2023 01:39,1,6
XAD,989.001039944871,01/04/2023 01:38,1,6
XAD,989.001039944871,01/04/2023 01:37,1,6
XAD,989.001039944871,01/04/2023 01:36,1,6
XAD,989.001039944871,01/04/2023 01:35,1,6
XAD,989.001039944871,01/04/2023 01:34,1,6
XAD,989.001039944871,01/04/2023 01:33,1,6
XAD,989.001039944871,01/04/2023 01:32,1,6
XAD,989.001039944871,01/04/2023 01:31,1,6
XAD,989.001039944871,01/04/2023 01:30,1,6
XAD,989.001039944871,01/04/2023 01:29,1,6
XAD,989.001039944871,01/04/2023 01:28,1,6
XAD,989.001039944871,01/04/2023 01:27,1,6
XAD,989.001039944871,01/04/2023 01:26,1,6
XAD,989.001039944871,01/04/2023 01:25,1,6
XAD,989.001039944871,01/04/2023 01:24,1,6
XAD,989.001039944871,01/04/2023 01:23,1,6
XAD,989.001039944871,01/04/2023 01:22,1,6
XAD,989.001039944871,01/04/2023 01:21,1,6
XAD,989.001039944871,01/04/2023 01:20,1,6
XAD,989.001039944871,01/04/2023 01:19,1,6
XAD,989.001039944871,31/03/2023 01:34,1,6
XAD,989.001039944871,31/03/2023 01:33,1,6
XAD,989.001039944871,31/03/2023 01:32,1,6
XAD,989.001039944871,31/03/2023 01:31,1,6
XAD,989.001039944871,31/03/2023 01:30,1,6
XAD,989.001039944871,31/03/2023 01:29,1,6
XAD,989.001039944871,31/03/2023 01:28,1,6
XAD,989.001039944871,31/03/2023 01:27,1,6
XAD,989.001039944871,31/03/2023 01:26,1,6
XAD,989.001039944871,31/03/2023 01:25,1,6
XAD,989.001039944871,31/03/2023 01:24,1,6
XAD,989.001039944871,31/03/2023 01:23,1,6
XAD,989.001039944871,31/03/2023 01:22,1,6
XAD,989.001039944871,31/03/2023 01:21,1,6
XAD,989.001039944871,31/03/2023 01:20,1,6
XAD,989.001039944871,31/03/2023 01:19,1,6
XAD,989.001039944871,31/03/2023 01:18,1,6
XAD,989.001039944871,31/03/2023 01:17,1,6
XAD,989.001039944871,31/03/2023 01:16,1,6
XAD,989.001039944871,31/03/2023 01:15,1,6
XAD,989.001039944871,31/03/2023 01:14,1,6
XAD,989.001039944871,31/03/2023 01:13,1,6
XAD,989.001039944871,31/03/2023 01:12,1,6
XAD,989.001039944871,31/03/2023 01:11,1,6
XAD,989.001039944871,31/03/2023 01:10,1,6
XAD,989.001039944871,31/03/2023 01:09,1,6
XAD,989.001039944871,31/03/2023 01:08,1,6
XAD,989.001039944871,31/03/2023 01:07,1,6
XAD,989.001039944871,31/03/2023 01:06,1,6
XAD,989.001039944871,31/03/2023 01:05,1,6
XAD,989.001039944871,31/03/2023 01:04,1,6
XAD,989.001039944871,31/03/2023 01:03,1,6
XAD,989.001039944871,31/03/2023 01:02,1,6
XAD,989.001039944871,31/03/2023 01:01,1,6
XAD,989.001039944871,31/03/2023 01:00,1,6
XAD,989.001039944871,31/03/2023 00:59,1,6
XAD,989.001039944871,31/03/2023 00:58,1,6
